"8/2/2025"," Tendios "," Senior Frontend "," Frontend "," IC-3 "," Barcelona/Remote "," Hybrid "," EUR ","45","52.5","60","","","","","",""
"8/2/2025"," Chatty Insights "," Founding Software Engineer "," Full-stack "," IC-3 "," Barcelona "," In Office "," EUR ","42","45","48","","","","","",""
"8/2/2025"," Parser "," Seniot Software Engineer (Golang) "," Backend "," IC-3 "," Remote "," Full Remote "," EUR ","70","75","80","","","","","",""
"8/2/2025"," Fever - Onebox "," Software Engineer "," Full-stack "," IC-2 "," Barcelona/Remote "," Hybrid "," EUR ","50","50","50","","","","","",""
"8/2/2025"," Fever - Onebox "," Frontend Engineer "," Frontend "," IC-2 "," Barcelona/Remote "," Hybrid "," EUR ","30","40","50","","","","","",""
"8/2/2025"," Openfort "," Software Engineer "," Full-stack "," IC-2 "," Barcelona "," In Office "," EUR ","55","62.5","70","","","","","",""
"8/2/2025"," Infomed Software "," DevOps Engineer "," Devops "," IC-2 "," Barcelona/Remote "," Hybrid "," EUR ","45","50","55","","","","","",""
"8/2/2025"," Nostrum Biodiscovery "," Junior Full Stack Developer "," Full-stack "," IC-1 "," Barcelona/Remote "," Hybrid "," EUR ","25","30","35","","","","","",""
"8/2/2025"," Gartner "," Software Engineer (Master Data Management) "," Data "," IC-2 "," Barcelona "," In Office "," EUR ","45","48","51","","","","","",""
"8/2/2025"," Kantox "," Ruby On Rails Software Engineer "," Backend "," IC-2 "," Barcelona "," In Office "," EUR ","50","60","70","","","","","",""
"8/2/2025"," Hireflix (Spin-off) "," Full-Stack/Cofounder (15% Equity) AI Native/HRTech "," Full-stack "," IC-3 "," Barcelona "," In Office "," EUR ","40","50","60","","","","","",""
"8/2/2025"," LuxExperience "," Mobile Team Lead "," Mobile "," M-1 "," Barcelona "," In Office "," EUR ","70","75","80","","","","","",""
"8/2/2025"," Sage "," Site Reliability Engineer "," Devops "," IC-2 "," Barcelona/Remote "," Hybrid "," EUR ","45","47.5","50","","","","","",""
"8/2/2025"," Allianz Technology "," Senior Frontend Developer with Angular "," Frontend "," IC-3 "," Barcelona "," In Office "," EUR ","50","51.5","53","","","","","",""
"8/2/2025"," Infomed Software "," Full-Stack Developer "," Full-stack "," IC-2 "," Barcelona/Remote "," Hybrid "," EUR ","40","42.5","45","","","","","",""
"8/2/2025"," Joko "," AI Automation Engineer "," Machine Learning "," IC-2 "," Barcelona "," In Office "," EUR ","60","75","90","","","","","",""
"8/2/2025"," Reverse Tech "," Marketing Data Analyst "," Data "," IC-2 "," Remote "," Full Remote "," EUR ","40","45","50","","","","","",""
"8/2/2025"," Reverse Tech "," MarTech Tracking & Tag Management Specialist "," Data "," IC-2 "," Remote "," Full Remote "," EUR ","50","55","60","","","","","",""
"8/2/2025"," bsport "," Product Designer "," Product "," P-2 "," Barcelona "," In Office "," EUR ","45","55","65","","","","","",""
"8/2/2025"," bsport "," Product Operations Manager "," Product "," P-4 "," Barcelona "," In Office "," EUR ","45","57.5","70","","","","","",""
"8/2/2025"," Genesy.AI "," Head of Engineering"," Management "," M-5 "," Barcelona "," In Office "," EUR ","80","90","100","","","","","",""
"8/2/2025"," Deale "," Frontend Developer "," Frontend "," IC-2 "," Barcelona "," In Office "," EUR ","35","38.5","42","","","","","",""
"8/2/2025"," Kantox "," Ruby on Rails Software Engineer "," Backend "," IC-2 "," Barcelona "," In Office "," EUR ","50","60","70","","","","","",""
"8/2/2025"," Genesy.AI "," Senior Backend Engineer "," Backend "," IC-3 "," Barcelona "," In Office "," EUR ","65","72.5","80","","","","","",""
"8/2/2025"," Genesy.ai "," Senior Frontend Software Engineer "," Frontend "," IC-3 "," Barcelona "," In Office "," EUR ","60","67.5","75","","","","","",""
"8/2/2025"," Nester "," Engineering Manager"," Management "," M-2 "," Barcelona "," In Office "," EUR ","50","60","70","","","","","",""
"8/2/2025"," zynap "," Integrations Specialist "," Backend "," IC-2 "," Barcelona "," In Office "," EUR ","35","45","55","","","","","",""
"8/2/2025"," zynap "," Junior Go Developer "," Backend "," IC-1 "," Barcelona "," In Office "," EUR ","25","32.5","40","","","","","",""
"8/2/2025"," KION Group "," Fullstack Software Engineer "," Full-stack "," IC-2 "," Barcelona/Remote "," Hybrid "," EUR ","45","50","55","","","","","",""
"8/2/2025"," Henry Schein One "," Full-Stack Developer "," Full-stack "," IC-2 "," Barcelona/Remote "," Hybrid "," EUR ","40","44","48","","","","","",""
"8/2/2025"," Rebrandly "," Technical Lead "," Full-stack "," IC-6 "," Remote "," Full Remote "," EUR ","90","100","110","","","","","",""
"8/2/2025"," Promofarma "," Data Scientist "," Data "," IC-2 "," Barcelona/Remote "," Hybrid "," EUR ","40","45","50","","","","","",""
"8/2/2025"," Dopelist "," Lead AI Engineer "," Machine Learning "," IC-6 "," Barcelona/Remote "," Hybrid "," EUR ","60","65","70","","","","","",""
"8/2/2025"," Cala AI "," DevOps Engineer "," Devops "," IC-2 "," Barcelona "," In Office "," EUR ","50","60","70","","","","","",""
"8/2/2025"," Tennis-Point "," Tech Lead (Shopify) "," Frontend "," IC-6 "," Barcelona/Remote "," Hybrid "," EUR ","55","60","65","","","","","",""
"8/2/2025"," SEAT CODE "," Android Engineer (Security Vehicle & Smartphone) "," Mobile "," IC-2 "," Barcelona/Remote "," Hybrid "," EUR ","48","49","50","","","","","",""
"9/1/2025"," ZenRows "," Senior Software Engineer "," Full-stack "," IC-3 "," Remote "," Full Remote "," EUR ","70","95","120","","","","","",""
"9/1/2025"," Caravelo "," Staff Engineer (VUE) "," Frontend "," IC-4 "," Barcelona "," In Office "," EUR ","60","67.5","75","","","","","",""
"9/1/2025"," Caravelo "," Backend Developer (Java) "," Backend "," IC-2 "," Barcelona "," In Office "," EUR ","40","47.5","55","","","","","",""
"9/1/2025"," QuestDB "," Core Database Engineer "," Database "," IC-3 "," Remote "," Full Remote "," EUR ","80","115","150","","","","","",""
"9/1/2025"," DocMorris "," (Junior) AI Automation Specialist (m/w/d) "," Machine Learning "," IC-1 "," Remote "," Full Remote "," EUR ","45","50","55","","","","","",""
"9/1/2025"," DocMorris "," Full Stack Engineer (m/w/d) "," Full-stack "," IC-2 "," Barcelona/Remote "," Hybrid "," EUR ","45","50.5","56","","","","","",""
"9/1/2025"," IBM - StreamSets "," Senior Software Engineer "," Data "," IC-3 "," Barcelona "," In Office "," EUR ","51","64.5","78","","","","","",""
"9/1/2025"," New Relic "," Senior Software Engineer, Data Streaming "," Data "," IC-3 "," Barcelona/Remote "," Hybrid "," EUR ","69","82","95","","","","","",""
"9/1/2025"," Livo "," Lead Product Designer "," Product "," P-6 "," Barcelona "," In Office "," EUR ","65","72.5","80","","","","","",""
"9/1/2025"," Down "," Senior/Lead iOS eng "," Mobile "," IC-6 "," Remote "," Full Remote "," USD ","84","96","108","","","","","",""
"9/1/2025"," cofi.ai "," Backend Engineer "," Backend "," IC-2 "," Barcelona/Remote "," Hybrid "," EUR ","45","50","55","","","","","",""
"9/1/2025"," SNLG. "," Founding Platform Engineer "," Devops "," IC-3 "," Barcelona "," In Office "," EUR ","80","90","100","","","","","",""
"9/1/2025"," Rover "," Lead / Senior Software Engineer "," Full-stack "," IC-3 "," Barcelona "," In Office "," EUR ","65","72.5","80","","","","","",""
"9/1/2025"," Rover "," Senior Frontend Platform Engineer "," Frontend "," IC-3 "," Barcelona "," In Office "," EUR ","65","72.5","80","","","","","",""
"8/19/2026","TeleClinic","Senior Growth Product Designer (m/f/d)","Product","IC-3","Remote","Full Remote","EUR","75","75","","","","","","",""
"8/19/2026","TeleClinic","Wordpress Web Developer (m/f/d)","Frontend","IC-2","Remote","Full Remote","EUR","60","60","60","","","","","",""
"8/19/2026","Mind Training Games","Senior Full-Stack Developer (Python+React)","Full-stack","IC-3","Barcelona","In Office","EUR","45","52.5","60","","","","","",""
"8/19/2026","REVER (YC S22)","Frontend Engineer","Frontend","IC-2","Barcelona","In Office","EUR","50","62.5","75","","","","","",""
"8/19/2026","REVER (YC S22)","Backend Engineer","Backend","IC-2","Barcelona","In Office","EUR","50","65","80","","","","","",""
"8/19/2026","Zynap","AI Junior Developer","Machine Learning","IC-1","Barcelona","Hybrid","EUR","25","30","35","","","","","",""
"8/19/2026","Isolutions","Workplace Engineer","Devops","IC-2","Barcelona","In Office","EUR","45","50","55","","","","","",""
"8/19/2026","Oliva","Senior Product Engineer","Product","IC-3","Barcelona","In Office","EUR","65","72.5","80","","","","","",""
"8/19/2026","Housfy R.E","Backend Developer","Backend","IC-2","Barcelona","In Office","EUR","30","35","40","","","","","",""
"8/19/2026","Solucioning Delivery","Data Analyst + Frontend Junior con experiencia","Data","IC-1","Barcelona","In Office","EUR","30","35","40","","","","","",""
"8/19/2026","Stayforlong","Senior Software Engineer","Backend","IC-3","Barcelona","Hybrid","EUR","40","50","60","","","","","",""
"8/19/2026","Signicat","Java Developer","Backend","IC-2","Remote","Full Remote","EUR","35","40","45","","","","","",""
"8/19/2026","Housfy R.E","Fullstack Developer Mid","Full-stack","IC-2","Barcelona","In Office","EUR","30","35","40","","","","","",""
"8/19/2026","SDLI","Senior Frontend Developer (.NET + Angular)","Frontend","IC-3","Barcelona","Hybrid","EUR","40","42.5","45","","","","","",""
"8/19/2026","SDLI","Senior Full Stack Developer (.NET + Angular)","Full-stack","IC-3","Barcelona","Hybrid","EUR","40","45","50","","","","","",""
"8/19/2026","Matchtech","Java Developer","Backend","IC-2","Barcelona","In Office","EUR","45","47.5","50","","","","","",""
"8/19/2026","Xcelirate","Principal Software Engineer","Backend","IC-5","Barcelona","In Office","EUR","122","122","122","","","","","",""
"8/19/2026","Agency","Freelance Dev - PHP/Laravel - Rate 28€ / hr","Backend","IC-3","Remote","Full Remote","EUR","28","28","28","","","","","",""
"8/19/2026","Lizzy AI","Founding Sr Machine Learning","Machine Learning","IC-3","Barcelona","Hybrid","EUR","75","80","85","","","","","",""
"8/19/2026","Lizzy AI","Senior Full Stack Engineer - Founding team","Full-stack","IC-3","Barcelona","Hybrid","EUR","75","80","85","","","","","",""
"8/19/2026","IngramMicro","DevOps Engineer","Devops","IC-2","Barcelona","Hybrid","EUR","45","57.5","70","","","","","",""
"8/19/2026","Dynatrace","Senior React Engineer","Frontend","IC-3","Barcelona","In Office","EUR","55","65","75","","","","","",""
"8/19/2026","Crowd","Frontend Junior","Frontend","IC-1","Barcelona","In Office","EUR","20","20","20","","","","","",""
"8/19/2026","haddock","Full Stack Software Engineer (React + Node.js)","Full-stack","IC-2","Barcelona","In Office","EUR","35","42.5","50","","","","","",""
"8/19/2026","seQura","Senior Software Engineer - Backend","Backend","IC-3","Remote","Full Remote","EUR","55","65","75","","","","","",""
"8/19/2026","seQura","Senior Software Engineer - Frontend","Frontend","IC-3","Remote","Full Remote","EUR","55","65","75","","","","","",""
"8/19/2026","seQura","Data Engineering Lead","Data","IC-6","Barcelona","Hybrid","EUR","55","65","75","","","","","",""
"8/19/2026","seQura","Senior Product Designer","Product","IC-3","Barcelona","Hybrid","EUR","45","55","65","","","","","",""
"8/19/2026","seQura","Data Governance Manager","Data","M-2","Barcelona","In Office","EUR","50","62.5","75","","","","","",""
"8/19/2026","SITEP","ArcGIS Specialist","Data","IC-2","Barcelona","In Office","EUR","30","35","40","","","","","",""
"8/19/2026","OriGen.AI Inc","DevOps Engineer","Devops","IC-2","Remote","Full Remote","EUR","40","45","50","","","","","",""
"8/19/2026","OriGen.AI Inc","DevOps Engineer","Devops","IC-2","Remote","Full Remote","EUR","40","45","50","","","","","",""
"8/19/2026","Avo","Front-End Developer with a design background","Frontend","IC-2","Remote","Full Remote","USD","40","50","60","","","","","",""
"8/19/2026","zynap","Backend Developer (Go)","Backend","IC-2","Barcelona","Hybrid","EUR","40","45","50","","","","","",""
"8/19/2026","Aetion","Senior Site Reliability Engineer (Hybrid)","Devops","IC-3","Barcelona","Hybrid","EUR","75","82.5","90","","","","","",""
"8/19/2026","Latitude","Senior Software Engineer","Backend","IC-3","Barcelona","Hybrid","EUR","50","60","70","","","","","",""
"8/19/2026","Stripe","Frontend Engineer, UI Platform","Frontend","IC-2","Barcelona","In Office","EUR","60","90","120","","","","","",""
"8/19/2026","SmartWay VP S.L.","Front-End Angular Senior Developer","Frontend","IC-3","Barcelona","In Office","EUR","35","40","45","","","","","",""
"8/19/2026","SmartWay VP S.L.","Senior Agile Coach / Scrum Master","Management","IC-3","Barcelona","In Office","EUR","40","47.5","55","","","","","",""
"8/19/2026","PickEat","Founding Engineer - Full Stack","Full-stack","IC-5","Remote","Full Remote","EUR","32","38.5","45","","","","","",""
"8/19/2026","PickEat","Freelance Technical Lead - Full stack","Full-stack","IC-6","Remote","Full Remote","EUR","35","42.5","50","","","","","",""
"8/19/2026","Touché","Technical Product Manager","Product","P-4","Barcelona","In Office","EUR","40","50","60","","","","","",""
"8/19/2026","Meliore Foundation","Dashboard Developer & Data Analyst","Data","IC-2","Remote","Full Remote","EUR","40","50","60","","","","","",""
"8/19/2026","Murphy AI","Sr. DevOps Engineer","Devops","IC-3","Barcelona","In Office","EUR","60","70","80","","","","","",""
"8/19/2026","Murphy AI","Sr Security Engineer","Devops","IC-3","Barcelona","In Office","EUR","60","70","80","","","","","",""
"8/19/2026","Murphy AI","Sr Backend Engineer","Backend","IC-3","Barcelona","In Office","EUR","50","60","70","","","","","",""
"8/19/2026","Flanks","Senior Software Engineer","Backend","IC-3","Barcelona","Hybrid","EUR","50","55","60","","","","","",""
"8/19/2026","DocMorris","QA Automation Engineer (m/f/d)","QA","IC-2","Barcelona","Hybrid","EUR","40","45","50","","","","","",""
"8/19/2026","Sonosuite","Sr. Frontend Developer","Frontend","IC-3","Barcelona","In Office","EUR","45","47.5","50","","","","","",""
"8/19/2026","Orca","Senior Mobile Engineer, React Native","Mobile","IC-3","Barcelona","Hybrid","EUR","60","72.5","85","","","","","",""
"8/19/2026","Unimedia Technology","Fullstack Engineer","Full-stack","IC-2","Barcelona","In Office","EUR","40","47.5","55","","","","","",""
"8/19/2026","DocMorris","Junior Security Operations Engineer (m/f/d)","Devops","IC-1","Barcelona","Hybrid","EUR","40","42.5","45","","","","","",""
"8/19/2026","Kabilio","Backend developer (.Net)","Backend","IC-2","Barcelona","Hybrid","EUR","50","52.5","55","","","","","",""
"8/19/2026","Smart Motors",".NET Software Engineer","Backend","IC-2","Barcelona","In Office","EUR","28","31.5","35","","","","","",""
"8/19/2026","Aizon","Technical Writer","Product","P-1","Barcelona","In Office","EUR","30","35","40","","","","","",""
"8/19/2026","Front Street","Founding Senior Software Engineer","Backend","IC-3","Barcelona","Hybrid","EUR","70","85","100","","","","","",""
"8/19/2026","BLING","Lead Software Engineer (Python/Django)","Backend","IC-6","Barcelona","Hybrid","EUR","70","80","90","","","","","",""
"8/19/2026","DocMorris","Frontend Developer (m/f/d)","Frontend","","Barcelona","Hybrid","EUR","35","40","45","","","","","",""
"8/19/2026","DocMorris","Java Backend Engineer (m/w/d)","Backend","IC-2","Barcelona","Hybrid","EUR","45","52.5","60","","","","","",""
"8/19/2026","Aetion","Staff Full Stack Engineer","Full-stack","IC-4","Barcelona","In Office","EUR","85","97.5","110","","","","","",""
"8/19/2026","Aetion","Staff Java Engineer","Backend","IC-4","Barcelona","In Office","EUR","85","97.5","110","","","","","",""
"8/19/2026","Factorial","Staff Infrastructure Engineer","Devops","IC-4","Barcelona","Hybrid","EUR","70","75","80","","","","","",""
"8/19/2026","Qilimanjaro","Site Reliability Engineer","Devops","","Barcelona","Hybrid","EUR","45","52.5","60","","","","","",""
"8/19/2026","DocMorris","Data Analyst (m/f/d)","Data","","Barcelona","Hybrid","EUR","40","45","50","","","","","",""
"8/19/2026","Portchain","Senior Software Engineer","Backend","IC-3","Remote","Full Remote","EUR","95","102.5","110","","","","","",""
"8/19/2026","FCTG","JavaScript Engineer","Frontend","","Barcelona","Hybrid","EUR","30","35","40","","","","","",""
"8/19/2026","bsport","Tech Talent Acquisiton Specialist","Management","","Barcelona","In Office","EUR","35","40","45","","","","","",""
"8/19/2026","Luzia","Senior Android Engineer","Mobile","IC-3","Barcelona","In Office","EUR","60","72.5","85","","","","","",""
"8/19/2026","Beedigital","Junior AI Engineer","Machine Learning","IC-1","Remote","Full Remote","EUR","40","45","50","","","","","",""
"8/19/2026","Immfly","QA Developer","QA","","Barcelona","In Office","EUR","40","45","50","","","","","",""
"8/19/2026","Joko","Software Engineer","Backend","IC-2","Barcelona","Hybrid","EUR","60","80","100","","","","","",""
"8/19/2026","Aetion","Staff Cloud Engineer","Devops","IC-4","Barcelona","In Office","EUR","85","97.5","110","","","","","",""
"8/19/2026","Chatty Insights","Founding Software Engineer","Backend","IC-5","Barcelona","Hybrid","EUR","36","42","48","","","","","",""
"8/19/2026","Digital You","Full Stack Web (Next.js, Rails)","Full-stack","","Remote","Full Remote","EUR","30","35","40","","","","","",""
"8/19/2026","Sateliot","Senior Full Stack Engineer (PHP and Python/Flask)","Full-stack","IC-3","Barcelona","In Office","EUR","50","52.5","55","","","","","",""
"8/19/2026","zynap","Backend Developer (Go)","Backend","IC-2","Barcelona","In Office","EUR","40","45","50","","","","","",""
"8/19/2026","zynap","DevOps Engineer","Devops","","Barcelona","In Office","EUR","45","50","55","","","","","",""
"8/19/2026","TMB","Service Operations Team Lead","Management","M-1","Barcelona","Hybrid","EUR","50","52","54","","","","","",""
"8/19/2026","EdgeTier","QA Engineer","QA","","Barcelona","Hybrid","EUR","40","52.5","65","","","","","",""
"8/19/2026","haddock","Full Stack Software Engineer","Full-stack","","Barcelona","In Office","EUR","35","42.5","50","","","","","",""
"8/19/2026","Murphy AI","Head of Engineering","Management","","Barcelona","In Office","EUR","100","125","150","","","","","",""
"8/19/2026","Murphy AI","Sr Backend Engineer","Backend","IC-3","Barcelona","In Office","EUR","60","70","80","","","","","",""
"8/19/2026","Murphy AI","Lead AI Engineer","Machine Learning","IC-6","Barcelona","In Office","EUR","70","80","90","","","","","",""
"8/19/2026","Factorial HR","Offensive Security Engineer","Devops","","Barcelona","In Office","EUR","40","40","40","","","","","",""
"8/19/2026","SET Europa","AI Developer","Machine Learning","","Barcelona","In Office","EUR","25","32.5","40","","","","","",""
"8/19/2026","SET Europa","DevOps Engineer","Devops","","Barcelona","In Office","EUR","40","42.5","45","","","","","",""
"8/19/2026","SET Europa","Administrador de Sistemas (Senior)","Devops","IC-3","Barcelona","In Office","EUR","40","47.5","55","","","","","",""
"8/19/2026","Finletic","Head of Product","Product","","Barcelona","Hybrid","EUR","60","70","80","","","","","",""
"8/19/2026","Acai Travel","Senior Product Engineer","Product","IC-3","Barcelona","In Office","EUR","60","65","70","","","","","",""
"8/19/2026","TheyDo","Fullstack Product Engineer","Full-stack","","Remote","Full Remote","EUR","90","102.5","115","","","","","",""
"8/19/2026","Satellogic","Senior Python Back-end developer","Backend","IC-3","Barcelona","Hybrid","EUR","50","60","70","","","","","",""
"8/19/2026","Paradigm Shift","IT Infrastructure Specialist","Devops","","Barcelona","In Office","EUR","45","55","65","","","","","",""
"8/19/2026","MongoDB","IAM & Security Engineer (Europe)","Devops","","Barcelona","Hybrid","EUR","70","79","88","","","","","",""
"8/19/2026","Set Europa","PHP Developer","Backend","IC-2","Barcelona","In Office","EUR","30","32.5","35","","","","","",""
"8/19/2026","fiskaly","Senior Backend Engineer (Golang) – Spanish Market","Backend","IC-3","Remote","Full Remote","EUR","40","52.5","65","","","","","",""
"8/19/2026","Stayforlong","Software Engineering Manager","Management","M-2","Barcelona","Hybrid","EUR","60","70","80","","","","","",""
"8/19/2026","DocMorris","React Native App Developer (m/f/d)","Mobile","","Barcelona","Hybrid","EUR","45","50","55","","","","","",""
"8/19/2026","SETEuropa","Desarrollador .NET","Backend","IC-2","Remote","Full Remote","EUR","35","42.5","50","","","","","",""
"8/19/2026","The Agile Monkeys","Senior Devops Engineer","Devops","IC-3","Remote","Full Remote","EUR","60","65","70","","","","","",""
"8/19/2026","The Agile Monkeys","Senior Fullstack (.net)","Full-stack","IC-3","Remote","Full Remote","EUR","60","70","80","","","","","",""
"8/19/2026","The Agile Monkeys","Senior Fullstack (NodeJS)","Full-stack","IC-3","Remote","Full Remote","EUR","60","70","80","","","","","",""
"8/19/2026","Promofarma","QA Automation Engineer (m/f/d)","QA","","Barcelona","In Office","EUR","40","50","60","","","","","",""
"8/19/2026","Nutanix","Technical Support Engineer (SRE)","Devops","","Barcelona","In Office","EUR","45","52.5","60","","","","","",""
"8/19/2026","Phiture","Senior Software Engineer","Backend","IC-3","Remote","Full Remote","EUR","60","70","80","","","","","",""
"8/19/2026","Kantox","Front End Software Engineer","Frontend","","Barcelona","In Office","EUR","45","50","55","","","","","",""
"8/19/2026","Cross River","DevOps Engineer","Devops","","Barcelona","Hybrid","EUR","55","62.5","70","","","","","",""
"8/19/2026","Trainline","iOS Engineer","Mobile","","Barcelona","Hybrid","EUR","50","60","70","","","","","",""
"8/19/2026","Adevinta","Machine Learning Enabler","Machine Learning","","Barcelona","Hybrid","EUR","60","75","90","","","","","",""
"8/19/2026","Adevinta","Head of Artificial Intelligence","Machine Learning","","Barcelona","Hybrid","EUR","80","95","110","","","","","",""
"8/19/2026","Sage","Site Reliability Engineer","Devops","","Barcelona","Hybrid","EUR","40","47.5","55","","","","","",""
"8/19/2026","AcaiTravel","Senior Software Engineer","Backend","IC-3","Barcelona","In Office","EUR","60","65","70","","","","","",""
"8/19/2026","Nester","Engineering Manager","Management","M-2","Barcelona","In Office","EUR","50","60","70","","","","","",""
"8/19/2026","SDLI","Senior Full Stack Developer","Full-stack","IC-3","Barcelona","Hybrid","EUR","50","55","60","","","","","",""
"8/19/2026","Truvi.com","Data Engineer","Data","","Barcelona","Hybrid","EUR","35","42.5","50","","","","","",""
"8/19/2026","DocMorris","React Frontend Engineer","Frontend","","Remote","Full Remote","EUR","50","52.5","55","","","","","",""
"8/19/2026","DocMorris","Senior Backend Engineer","Backend","IC-3","Remote","Full Remote","EUR","50","52.5","55","","","","","",""
"8/19/2026","New Relic","Engineering Manager, Entity Ingest and Synthesis","Management","M-2","Barcelona","Hybrid","EUR","80","100","120","","","","","",""
"8/19/2026","DocMorris","Data Scientist","Data","","Barcelona","Hybrid","EUR","40","47.5","55","","","","","",""
"8/19/2026","Adevinta","Backend Engineer","Backend","IC-2","Barcelona","In Office","EUR","46","46","46","","","","","",""
"8/19/2026","Adevinta","Senior Backend Engineer","Backend","IC-3","Barcelona","In Office","EUR","64","64","64","","","","","",""
"8/19/2026","Adevinta","iOS Engineer","Mobile","","Barcelona","In Office","EUR","46","46","46","","","","","",""
"8/19/2026","Trainline","Senior iOS Engineer","Mobile","IC-3","Barcelona","In Office","EUR","70","75","80","","","","","",""
"8/19/2026","NALA","Senior Go Engineer","Backend","IC-3","Barcelona","Hybrid","EUR","70","90","110","","","","","",""
"8/19/2026","Mitek Systems","Senior Software Engineer","Backend","IC-3","Remote","Full Remote","EUR","55","62.5","70","","","","","",""
"8/19/2026","EdgeTier","Senior Software Engineer (Python)","Backend","IC-3","Barcelona","Hybrid","EUR","60","67.5","75","","","","","",""
"8/19/2026","EdgeTier","Tech Lead - Integrations","Backend","IC-6","Barcelona","Hybrid","EUR","75","82.5","90","","","","","",""
"8/19/2026","Kantox","Senior Elixir Software Engineer","Backend","IC-3","Barcelona","In Office","EUR","60","70","80","","","","","",""
"8/19/2026","LuxExperience","Backend Engineer","Backend","IC-2","Barcelona","In Office","EUR","40","55","70","","","","","",""
"8/19/2026","DashBook","Frontend Developer (React)","Frontend","","Barcelona","Hybrid","EUR","35","40","45","","","","","",""
"8/19/2026","Wallapop","Engineering Manager","Management","M-2","Barcelona","In Office","EUR","80","87.5","95","","","","","",""
"8/19/2026","Wallapop","Staff iOS Engineer","Mobile","IC-4","Barcelona","In Office","EUR","70","80","90","","","","","",""
"8/19/2026","Wallapop","QA Engineer","QA","","Barcelona","In Office","EUR","43","49","55","","","","","",""
"8/19/2026","Holded","Senior Backend Developer","Backend","IC-3","Barcelona","In Office","EUR","50","60","70","","","","","",""
"8/19/2026","Holded","Senior Frontend Engineer","Frontend","IC-3","Barcelona","In Office","EUR","40","50","60","","","","","",""
"8/19/2026","Holded","Site Reliability Engineering","Devops","","Barcelona","In Office","EUR","50","55","60","","","","","",""
"8/19/2026","Holded","Senior Data Engineer","Data","IC-3","Barcelona","In Office","EUR","60","65","70","","","","","",""
"8/19/2026","Ensemble IP","AI Engineer - Information Retrieval","Machine Learning","","Barcelona","Hybrid","EUR","40","60","80","","","","","",""
"8/19/2026","Ensemble IP","Python Developer - Patent Data","Backend","IC-2","Barcelona","Hybrid","EUR","40","57.5","75","","","","","",""
"8/19/2026","Ensemble IP","Full Stack Engineer","Full-stack","","Barcelona","Hybrid","EUR","40","57.5","75","","","","","",""
"8/19/2026","Rillet","Software Engineer","Backend","IC-2","Remote","Full Remote","EUR","65","77.5","90","","","","","",""
"8/19/2026","Rillet","Senior Software Engineer","Backend","IC-3","Remote","Full Remote","EUR","80","95","110","","","","","",""
"8/19/2026","Teleclinic","Fullstack Wordpress Developer","Full-stack","","Remote","Full Remote","EUR","60","70","80","","","","","",""
"8/19/2026","Intemic","Backend Engineer Mid-Senior","Backend","IC-2","Barcelona","Hybrid","EUR","30","40","50","","","","","",""
"8/19/2026","TetraxAI","Sr SWE (Founding Team - competitive equity)","Backend","IC-3","Barcelona","Hybrid","EUR","60","70","80","","","","","",""
"8/19/2026","Nutanix","Technical Support Engineer (SRE)","Devops","","Barcelona","In Office","EUR","45","52.5","60","","","","","",""
"8/19/2026","haddock","Backend Engineer","Backend","IC-2","Barcelona","In Office","EUR","35","42.5","50","","","","","",""
"8/19/2026","JOKO","Lead Product Manager","Product","P-6","Barcelona","Hybrid","EUR","100","100","","","","","","",""
"8/19/2026","SmartWay VP S.L.","Senior Backend Developer (.NET) – Hybrid Barcelona","Backend","IC-3","Barcelona","Hybrid","EUR","35","40","45","","","","","",""
"8/19/2026","Dynatrace","Senior React Engineer","Frontend","IC-3","Barcelona","Hybrid","EUR","50","65","80","","","","","",""
"8/19/2026","Dynatrace","Team Lead, Frontend Software Engineering","Frontend","M-1","Barcelona","Hybrid","EUR","50","65","80","","","","","",""
"8/19/2026","Down","Senior/Lead ruby and rails backend eng","Backend","IC-6","Remote","Full Remote","USD","90","95","100","","","","","",""
"8/19/2026","Joko","Senior software Engineer","Backend","IC-3","Barcelona","Hybrid","EUR","130","130","130","","","","","",""
"8/19/2026","Sateliot","AI Solutions Specialist & Evangelist","Machine Learning","","Barcelona","In Office","EUR","45","52.5","60","","","","","",""
"8/19/2026","Sateliot","Ground Segment Senior Software Engineer","Backend","IC-3","Barcelona","In Office","EUR","55","60","65","","","","","",""
"8/19/2026","Sateliot","Ground Segment Software Engineer","Backend","IC-2","Barcelona","In Office","EUR","40","42.5","45","","","","","",""
"8/19/2026","DocMorris","React Native App Developer (m/f/d)","Mobile","","Barcelona","Hybrid","EUR","42","51","60","","","","","",""
"8/19/2026","Stayforlong","Senior Software Engineer","Backend","IC-3","Barcelona","Hybrid","EUR","40","50","60","","","","","",""
"8/1/2025","SecretSaucePartners","Senior Backend Engineer","Backend","IC-3","Barcelona","Hybrid","EUR","60","65","70","","","","","",""
"8/1/2025","TMB","IT Project Manager","Management","M-2","Barcelona","In Office","EUR","55","56","57","","","","","",""
"8/1/2025","TMB","Workplace Engineer","Devops","","Barcelona","In Office","EUR","50","52","54","","","","","",""
"8/1/2025","Tendios","Senior Frontend","Frontend","IC-3","Barcelona","Hybrid","EUR","45","52.5","60","","","","","",""
"8/1/2025","Chatty Insights","Founding Software Engineer","Backend","IC-4","Barcelona","In Office","EUR","42","45","48","","","","","",""
"8/1/2025","Parser","Seniot Software Engineer (Golang)","Backend","IC-3","Remote","Full Remote","EUR","70","75","80","","","","","",""
